sigmaout,method,rep,rep_pred,beta,beta_rel,error_rel,error
5,OLS,25,49.5,-999.0,-999.0,0.4174224971597861,2.3719172107761852
5,OLS,26,49.5,-999.0,-999.0,0.3439152849289296,4.823392455340722
5,OLS,27,49.5,-999.0,-999.0,0.18554512191854536,5.507341111270154
5,OLS,28,49.5,-999.0,-999.0,2.1445504116105507,2.544347339582723
5,OLS,29,49.5,-999.0,-999.0,0.4928755471215925,7.272210135244355
5,OLS,30,49.5,-999.0,-999.0,0.1633474810434299,2.3851011470038546
5,OLS,31,49.5,-999.0,-999.0,0.7188994180934206,3.362781058493911
5,OLS,32,49.5,-999.0,-999.0,3.8796119528555413,2.44653273261415
5,OLS,33,49.5,-999.0,-999.0,3.7825437289696193,2.739589139815285
5,OLS,34,49.5,-999.0,-999.0,0.6546819390616802,34.5891347799844
5,OLS,35,49.5,-999.0,-999.0,2.3641417013850656,3.970094032347049
5,OLS,36,49.5,-999.0,-999.0,0.7296112676580829,1.6749334586370124
5,OLS,37,49.5,-999.0,-999.0,0.16197642616667798,4.722406401736164
5,OLS,38,49.5,-999.0,-999.0,0.39205967843800704,6.431147490424384
5,OLS,39,49.5,-999.0,-999.0,0.45590301602195504,4.184308444772203
5,OLS,40,49.5,-999.0,-999.0,0.4570212261624663,4.700277071876305
5,OLS,41,49.5,-999.0,-999.0,1.0030187851193062,2.836025498195594
5,OLS,42,49.5,-999.0,-999.0,0.8048490260859876,3.6957110705442378
5,OLS,43,49.5,-999.0,-999.0,3.536799663337541,3.4011385463586774
5,OLS,44,49.5,-999.0,-999.0,5.541071237575286,16.289568637970028
5,OLS,45,49.5,-999.0,-999.0,0.3869003604541356,6.700659117336413
5,OLS,46,49.5,-999.0,-999.0,0.24738621397896382,20.986157785429942
5,OLS,47,49.5,-999.0,-999.0,0.4964157968184392,11.337062636816054
5,OLS,48,49.5,-999.0,-999.0,1.3723627587706164,4.755854795270822
5,OLS,49,49.5,-999.0,-999.0,0.2785154691276077,4.344884452010865
5,OLS,50,49.5,-999.0,-999.0,0.1483105963772779,8.11293999552388
5,OLS,51,49.5,-999.0,-999.0,0.7412326640007476,53.162525597386775
5,OLS,52,49.5,-999.0,-999.0,0.40526896184249267,4.074092216777643
5,OLS,53,49.5,-999.0,-999.0,0.42307179306341514,3.1037890726063746
5,OLS,54,49.5,-999.0,-999.0,2.623788586155862,13.250561828284145
5,OLS,55,49.5,-999.0,-999.0,1.205369070104554,4.749788426993561
5,OLS,56,49.5,-999.0,-999.0,1.4821139978201403,21.695818801237856
5,OLS,57,49.5,-999.0,-999.0,0.4042301067903488,2.1089822952038313
5,OLS,58,49.5,-999.0,-999.0,0.429718170129637,2.9969162252563546
5,OLS,59,49.5,-999.0,-999.0,0.5090696414007784,5.059638714943395
5,OLS,60,49.5,-999.0,-999.0,0.21905202987239794,6.353852022644054
5,OLS,61,49.5,-999.0,-999.0,0.5220259814246323,3.2452335196754145
5,OLS,62,49.5,-999.0,-999.0,0.8644380051427881,2.033443594639382
5,OLS,63,49.5,-999.0,-999.0,0.7965719037406125,5.73413767456351
5,OLS,64,49.5,-999.0,-999.0,2.4219835986642244,3.212356168561407
5,OLS,65,49.5,-999.0,-999.0,0.5085825933176639,3.9845000169237257
5,OLS,66,49.5,-999.0,-999.0,1.665883218190818,2.0604509809642475
5,OLS,67,49.5,-999.0,-999.0,1.013026352088504,4.5375529004837
5,OLS,68,49.5,-999.0,-999.0,0.7816942028504115,5.503580695366064
5,OLS,69,49.5,-999.0,-999.0,1.3812952315732718,1.8691458552214302
5,OLS,70,49.5,-999.0,-999.0,7.240352532004854,2.931570179889234
5,OLS,71,49.5,-999.0,-999.0,1.5569939594765783,2.4868942215363767
5,OLS,72,49.5,-999.0,-999.0,0.9018605723010927,2.1570532590102847
5,OLS,73,49.5,-999.0,-999.0,0.25988047715639145,2.342085163540625
5,OLS,74,49.5,-999.0,-999.0,1.028827030540489,4.995106916570617
5,OLS,75,49.5,-999.0,-999.0,0.4481699399527341,4.399202735953844
5,OLS,76,49.5,-999.0,-999.0,0.7336815223801652,165.66200766768
5,OLS,77,49.5,-999.0,-999.0,0.24209430704623558,4.467249084543251
5,OLS,78,49.5,-999.0,-999.0,2.196136015346684,3.9268297763619997
5,OLS,79,49.5,-999.0,-999.0,0.3639279188620946,7.131038372288988
5,OLS,80,49.5,-999.0,-999.0,0.2958078575357918,12.402195688787087
5,OLS,81,49.5,-999.0,-999.0,0.4097269830977204,6.128075242058886
5,OLS,82,49.5,-999.0,-999.0,0.21323021922512464,6.420526182328168
5,OLS,83,49.5,-999.0,-999.0,0.22580068085478416,2.449033021584625
5,OLS,84,49.5,-999.0,-999.0,0.44746137205733816,2.721844425022266
5,OLS,85,49.5,-999.0,-999.0,0.19589714142251133,3.8594156706155696
5,OLS,86,49.5,-999.0,-999.0,0.23667357445845894,4.661881628563531
5,OLS,87,49.5,-999.0,-999.0,0.3963611466732525,5.263051368044276
5,OLS,88,49.5,-999.0,-999.0,0.5897909395648939,3.477643943492946
5,OLS,89,49.5,-999.0,-999.0,0.41500281684478063,2.4147237118026545
5,OLS,90,49.5,-999.0,-999.0,0.9919905133777204,4.122833190446516
5,OLS,91,49.5,-999.0,-999.0,0.9371539913664604,3.9843065899357195
5,OLS,92,49.5,-999.0,-999.0,0.23895823200724195,2.79105158519514
5,OLS,93,49.5,-999.0,-999.0,0.3850150114853945,2.667455548031875
5,OLS,94,49.5,-999.0,-999.0,1.4117887078901474,1.8708256165697097
5,OLS,95,49.5,-999.0,-999.0,0.6924095399735761,2.4428377766895264
5,OLS,96,49.5,-999.0,-999.0,1.64441643234172,1.8050029512863626
5,OLS,97,49.5,-999.0,-999.0,0.1843897272339117,1.8754660501495837
5,OLS,98,49.5,-999.0,-999.0,0.723723547382381,2.372282452911237
5,OLS,99,49.5,-999.0,-999.0,0.25119583503404125,3.194731470635471
5,TB,0,49.5,0.0,0.0,0.14147385864128398,1.559162567089342
5,TB,1,49.5,0.0,0.0,0.18933251203305138,1.2140907566927166
5,TB,2,49.5,0.0,0.0,0.5038267590781973,1.5935589653794813
5,TB,3,49.5,0.0,0.0,0.15601552332337573,1.4955199349856538
5,TB,4,49.5,0.0,0.0,0.10914058388372364,1.482579998940833
5,TB,5,49.5,0.0,0.0,0.8930296071510526,1.6606707000636558
5,TB,6,49.5,0.0,0.0,0.7755663262395432,2.123494525652022
5,TB,7,49.5,0.0,0.0,1.0567048781071462,2.2354832670953817
5,TB,8,49.5,0.0,0.0,0.42683584021197185,2.0162694274557023
5,TB,9,49.5,0.0,0.0,1.5148792607799217,1.7392511228002334
5,TB,10,49.5,0.0,0.0,0.40586547466845324,1.6704932398728887
5,TB,11,49.5,0.0,0.0,0.19405888214773306,1.975645608108009
5,TB,12,49.5,0.0,0.0,0.10988297526715839,1.378502218925165
5,TB,13,49.5,0.0,0.0,0.2005067696730724,1.7937259668033505
5,TB,14,49.5,0.0,0.0,0.8661554383263927,2.0837870936214937
5,TB,15,49.5,0.0,0.0,0.15130616684441733,1.7187545745833268
5,TB,16,49.5,0.0,0.0,3.428972573014116,1.6643219079382376
5,TB,17,49.5,0.0,0.0,0.1515962422600096,1.3079403047427556
5,TB,18,49.5,0.0,0.0,1.743081350571982,1.9941472597236896
5,TB,19,49.5,0.0,0.0,1.7578455963466229,1.5633800629300012
5,TB,20,49.5,0.0,0.0,0.10923946122282366,2.093599589836951
5,TB,21,49.5,0.0,0.0,1.399842132406334,1.659318248745386
5,TB,22,49.5,0.0,0.0,0.14412660300618405,1.3646919294265525
5,TB,23,49.5,0.0,0.0,0.40060904364902344,1.3635099172037466
5,TB,24,49.5,0.0,0.0,0.1542401756813653,1.8990355025480274
5,TB,25,49.5,0.0,0.0,0.45395617086518775,1.560971404756236
5,TB,26,49.5,0.0,0.0,0.15943860454615735,1.585165265824895
5,TB,27,49.5,0.0,0.0,0.12169602328296714,1.9794784788669093
5,TB,28,49.5,0.0,0.0,1.0257210070942595,1.2042121726415786
5,TB,29,49.5,0.0,0.0,0.20039028084457236,1.6214154808512493
5,TB,30,49.5,0.0,0.0,0.12659219195705435,1.2810149626196135
5,TB,31,49.5,0.0,0.0,1.2305060792790161,1.9404254502132452
5,TB,32,49.5,0.0,0.0,2.822979320814085,1.7726364085831068
5,TB,33,49.5,0.0,0.0,1.027438424989684,1.7013908628489267
5,TB,34,49.5,0.0,0.0,0.09591303539995152,1.4168237015611225
5,TB,35,49.5,0.0,0.0,1.5449593400357644,2.8863339094826705
5,TB,36,49.5,0.0,0.0,0.9068718728537024,1.432440490388189
5,TB,37,49.5,0.0,0.0,0.06964573260031928,1.2799744137005544
5,TB,38,49.5,0.0,0.0,0.16436794222511314,1.5546921315082636
5,TB,39,49.5,0.0,0.0,0.3409560901824866,1.3355739356353136
5,TB,40,49.5,0.0,0.0,0.33990344252273785,1.911570174486389
5,TB,41,49.5,0.0,0.0,1.4817232239914542,1.5029883920772271
5,TB,42,49.5,0.0,0.0,1.0264523472087668,1.6878784276179515
5,TB,43,49.5,0.0,0.0,1.8619374976896417,1.8717207808621896
5,TB,44,49.5,0.0,0.0,1.5164496976782331,1.2902795250427743
5,TB,45,49.5,0.0,0.0,0.12078508991971279,1.0239474534375252
5,TB,46,49.5,0.0,0.0,0.05500319154125914,1.4178597987380877
5,TB,47,49.5,0.0,0.0,0.24301209007054553,2.0309484635071158
5,TB,48,49.5,0.0,0.0,0.608658441220306,1.9607495291312786
5,TB,49,49.5,0.0,0.0,0.16609774026496837,1.349511634060826
5,TB,50,49.5,0.0,0.0,0.05233339012629326,1.402045891594675
5,TB,51,49.5,0.0,0.0,0.12178460402247185,1.9306528990130307
5,TB,52,49.5,0.0,0.0,0.2279774238353046,1.7349580677588166
5,TB,53,49.5,0.0,0.0,0.32058283096089113,2.114640186609423
5,TB,54,49.5,0.0,0.0,0.5450000389332501,1.4697662437570083
5,TB,55,49.5,0.0,0.0,0.5037951431604203,1.679887182762903
5,TB,56,49.5,0.0,0.0,0.6282960969555765,1.7713292174731776
5,TB,57,49.5,0.0,0.0,0.32068241494417943,1.717744753220388
5,TB,58,49.5,0.0,0.0,0.4797432192495764,1.5565535059015012
5,TB,59,49.5,0.0,0.0,0.2268435904395213,1.7215708570771442
5,TB,60,49.5,0.0,0.0,0.1447948104945032,2.4977445579095376
5,TB,61,49.5,0.0,0.0,0.5732829844946582,1.6843734498907679
5,TB,62,49.5,0.0,0.0,1.3452957334084161,1.8388103551777704
5,TB,63,49.5,0.0,0.0,0.3752879027745333,2.120534492005932
5,TB,64,49.5,0.0,0.0,5.609294154755605,1.7330957210725786
5,TB,65,49.5,0.0,0.0,0.668202389046306,1.9142544979502065
5,TB,66,49.5,0.0,0.0,1.2819248127444456,1.1076879521795984
5,TB,67,49.5,0.0,0.0,1.7782936747498268,2.305099747588251
5,TB,68,49.5,0.0,0.0,0.6892500770163559,2.0661629518081552
5,TB,69,49.5,0.0,0.0,0.8973591627412381,1.226848485148094
5,TB,70,49.5,0.0,0.0,2.9600672155283423,2.1004653518408265
5,TB,71,49.5,0.0,0.0,0.9791789651380326,1.4552585618991716
5,TB,72,49.5,0.0,0.0,1.0620344184565547,1.2989516422931493
5,TB,73,49.5,0.0,0.0,0.17845671407648422,1.330666074688351
5,TB,74,49.5,0.0,0.0,0.717089963004426,1.2340738533046411
5,TB,75,49.5,0.0,0.0,0.23932195937158363,1.8712944671368554
5,TB,76,49.5,0.0,0.0,0.07477162906831189,2.2802821716845636
5,TB,77,49.5,0.0,0.0,0.18014723509261477,1.7678234786115155
5,TB,78,49.5,0.0,0.0,1.212607098375139,1.766636069323264
5,TB,79,49.5,0.0,0.0,0.23224716917654079,2.0468371547144093
5,TB,80,49.5,0.0,0.0,0.1292459308247588,2.346467584668322
5,TB,81,49.5,0.0,0.0,0.18875559378721501,1.9274536387351697
5,TB,82,49.5,0.0,0.0,0.0750097941555173,1.5183461634989437
5,TB,83,49.5,0.0,0.0,0.13784419290344677,1.3730283478320575
5,TB,84,49.5,0.0,0.0,0.5384415458698673,1.4881185592716446
5,TB,85,49.5,0.0,0.0,0.1501217910586638,1.7384482192374866
5,TB,86,49.5,0.0,0.0,0.16724249356157553,1.8056446396503545
5,TB,87,49.5,0.0,0.0,0.4141564081769002,1.9767425140790402
5,TB,88,49.5,0.0,0.0,0.3169970297095205,1.4828802707277586
5,TB,89,49.5,0.0,0.0,0.3232727658897489,1.8588781548270736
5,TB,90,49.5,0.0,0.0,0.7921469111095544,2.1359130799616435
5,TB,91,49.5,0.0,0.0,0.784903463369998,1.812783688619308
5,TB,92,49.5,0.0,0.0,0.1351386209512916,1.2550241858878042
5,TB,93,49.5,0.0,0.0,0.4472020709315742,1.4150230300077766
5,TB,94,49.5,0.0,0.0,1.6580009169963108,1.3703040954486807
5,TB,95,49.5,0.0,0.0,0.48138016259149874,1.4825524805811967
5,TB,96,49.5,0.0,0.0,1.344332314315066,1.6865392399583325
5,TB,97,49.5,0.0,0.0,0.15169519684626936,1.6373011326587985
5,TB,98,49.5,0.0,0.0,0.5788271273266891,1.9302591653832482
5,TB,99,49.5,0.0,0.0,0.20025099805796778,1.439914228550343
