n,niv_all,niv_single
1000,0.0008938951155490103,0.0034895077984817093
1000,0.00025438381980784477,0.03763178360897592
1000,0.0003768456491653947,0.09424011071335679
1000,0.00820090237775253,0.2702464344923047
1000,0.0006866629784848984,0.009173052941543552
1000,0.031578338125232926,0.09069940088051533
1000,0.0006290311298935475,0.0008195592013633967
1000,0.027963028988630744,0.055947261948612416
1000,0.0019148369946230478,0.004476992814619063
1000,0.003125537595297863,0.006847577529568524
1000,0.004367909012460333,0.13617244745373913
1000,0.00040069525570486447,0.1236172974554542
1000,0.0014048679883142817,0.008151174344905603
1000,0.0014075733242422243,0.0002019462502279452
1000,0.002021185067542851,0.0012252066212954525
1000,7.610288318820822e-05,1.8362535254603564e-05
1000,0.0022083138795174345,0.0038884265380220466
1000,0.01155666144832411,0.08923923698053438
1000,0.005518566183159707,0.10086751157664102
1000,0.0019575082398320303,0.0013680488904628148
1000,0.0026006259402452632,0.011187980329874525
1000,0.0005530897066440894,0.1680914986939373
1000,0.002598952880343876,0.00620267050953916
1000,0.016011629160484674,1.0284567490785181
1000,0.0013137138520814308,0.01531635440469964
1000,0.0018363753643944037,1.2563738912693394
1000,0.00313015753632633,0.0009325709929495328
1000,0.0018955036442521555,0.075707042659103
1000,0.003906961146279131,0.11084257501726942
1000,0.0004900883437277629,0.0018245217350049505
1000,0.18003501592313903,0.08155495978819904
1000,0.002629735912480945,0.024675022486616564
1000,0.0030102558027228646,0.039821876449096016
1000,0.00035292310363138694,0.013739782593555575
1000,0.0016992877838277586,0.00016761930367450534
1000,0.0006658014860666279,0.16474752946895502
1000,0.004895285218078085,0.004174272447260524
1000,0.003595318521667562,0.0932726274742294
1000,0.0027605215555995275,0.012112552883905656
1000,0.0017409148922923694,0.002545671755374726
1000,0.001058401719658222,0.007251066639236972
1000,0.0031580215561259352,0.28728230614087685
1000,0.00012082459405197462,0.03115391325957966
1000,0.007351495146504436,0.0046882985968403346
1000,0.002954617011787225,0.0032119350966297823
1000,0.031270643436758574,0.37916249358881654
1000,0.0012756454116639073,0.013776864737004896
1000,0.0059953553520113246,0.00833863337158849
1000,0.0018483520418673398,0.004122371283329333
1000,0.0006264611309125288,0.005526327093826588
1000,0.004623743576602032,0.013268622810700787
1000,0.00033149931907539736,0.042933644462566936
1000,0.00017515608686037524,0.06997533002960352
1000,0.15868579365623162,0.017775517384504284
1000,0.008279299320882724,0.006767732418747145
1000,0.051459788709835266,0.12966090905607514
1000,0.0006116204216683351,0.001163095366491045
1000,0.007120239754453593,0.09092496421239149
1000,0.0022911140570909135,0.0005152064736231087
1000,0.06567219013150213,0.29779188629523373
1000,0.008086737300747358,0.346202325222967
1000,0.008824199465559136,0.001830023685434432
1000,0.036614806585709384,0.00668231545888179
1000,0.0013649847977333222,0.0031028637598511264
1000,0.0006406172787937079,0.010160953857144385
1000,0.0043827595886411,0.23338992689033353
1000,0.021976006307788596,0.007845917754196779
1000,0.00019549623442863018,0.01200461270771408
1000,0.0016875857863047736,0.030953734224562164
1000,0.0025873021099643706,0.009532661973104359
1000,0.03189382430790789,0.002068290530548991
1000,0.005410766094251321,0.0008618673252241973
1000,0.00018950910152244825,0.0009021779460687823
1000,0.0369155948901565,0.0832406669817183
1000,0.005406835981370804,0.0456484124457716
1000,0.006334488482313374,0.010574219936077114
1000,0.00021662330720314087,0.02907049353042107
1000,0.003256139069729931,0.009655202385627542
1000,0.006717528500817156,0.0013038876963989178
1000,0.00029747749409537365,0.003098261027297113
1000,0.007651920107955147,0.005495630974605012
1000,0.011008771910467325,0.00033885184099363735
1000,8.160765746236516e-05,0.0033306262273383952
1000,0.000827211387014057,0.006927810857578513
1000,0.07090388497405388,0.042750821155149735
1000,0.027335374720304624,0.0008207851023340901
1000,0.0017999723201399531,0.0025427557823666158
1000,0.00023150718478561917,0.22659076475742568
1000,0.002373894839106199,0.00044255705610149145
1000,0.00846106710676037,0.3941121060468692
1000,0.007160624731269852,0.008848578983653228
1000,0.004535304734097128,0.0014820418996086154
1000,0.0009862314260487646,0.018916106672021763
1000,0.0008590071494179294,0.0019644977105124297
1000,0.0046750644023437595,0.03030148680843071
1000,0.0018240170761661238,0.3253213552774178
1000,0.011046282341548573,0.00439376967884193
1000,0.000503946375440968,0.004053330890469096
1000,0.004874097445447184,0.009970426598732351
1000,0.006882412421353188,0.0399648115919695
1000,0.00036059518467963184,0.0003096606067213651
1000,0.009885761338039882,0.0624778752703349
1000,0.0005893681218635865,0.013927889738604305
1000,0.006387442949283938,0.003993602457849072
1000,0.002969265560845288,0.008551838218163386
1000,0.00043587186689755217,0.015017296438817404
1000,0.004768566748834404,0.0019350446079994265
1000,0.007098059875235489,0.27951619035496195
1000,0.0063507251293746375,0.18614738918034038
1000,0.0005870139378445656,0.0025796850804459025
1000,0.01139338044680244,0.003929009551726535
1000,0.00434348657997384,0.00038237407206255004
1000,0.0020150651081715246,0.17008138515845547
1000,0.0016408979574640422,0.08994816810979644
1000,0.004090603231590947,0.0938044520660801
1000,0.0005358070557343623,0.019677715541241377
1000,0.007817965610896944,0.028112000995590254
1000,0.004084237975450577,0.582807158480788
1000,0.0030412079839872196,0.006427202737540065
1000,0.0015593878612247365,0.08774220449973066
1000,0.0030590947283005397,0.02832980662309408
1000,0.004813188276057168,6.0564127491892945
1000,0.00029672796903071916,0.07809335195818888
1000,0.004455774621339772,0.02681924182743195
1000,0.0009934042849821492,0.001590250951432799
1000,0.0009569151294794859,0.008613788730260013
1000,0.0003038939024049849,0.010479778703987823
1000,0.0013559368886140745,0.039513608268841864
1000,0.03565534304500894,0.019252305134013048
1000,0.06344865748375425,0.19948010268775915
1000,0.0015529461402517008,0.11412803054082546
1000,0.003604826958287064,0.08639059551924554
1000,0.00402461778140997,0.005751295127724184
1000,0.0037293932620971046,0.009450688249970769
1000,0.014009953583497436,0.005083058818180339
1000,0.0007646011122736721,0.005776093542974591
1000,0.0020337531291783747,0.006455343629443652
1000,0.010423099892870819,0.05355444208473552
1000,0.007212609714727458,0.00322933493877873
1000,0.021541662382352646,0.002366458975574883
1000,0.1290727171071792,0.07761836132961467
1000,0.012421130842687656,0.11747502393508344
1000,0.001843666194329655,0.004778150055059915
1000,0.3104882029184898,0.3840267190349803
1000,0.0009725570074567349,0.005162158848956154
1000,0.017329255425015243,0.028693548174907112
1000,0.002724491172743238,0.5222942157618518
1000,0.0017884459350882413,0.15331713555700624
1000,0.003933543066503439,0.013574885500038108
1000,0.01013201567523105,0.00715563002501324
1000,0.0012070253424872252,0.04277158674251501
1000,0.011125280102191049,0.0009778077819946555
1000,0.009200916395914666,0.009454599769652237
1000,0.01176784837109321,0.24406648903202116
1000,0.07268165741251624,0.011260395697605232
1000,0.001387566412055289,0.00601517038016936
1000,0.013191981314068546,0.033466778666708455
1000,0.03209137112123356,0.011114296217358271
1000,0.002849357860149532,0.009803396359850721
1000,8.295917618954396e-05,0.18942223494150848
1000,0.0008591825526478748,0.03395900189062108
1000,0.00022634130733978822,0.11950853383838714
1000,0.0023354232345657927,0.1187458631741722
1000,0.002848893633027677,0.0024057279004030744
1000,0.0034547156869004004,0.02797142162450945
1000,0.009382273698224313,8.867751766317891
1000,0.012904283410703595,0.005771555963698348
1000,0.003994024035607879,0.001660634537936831
1000,0.02756746193871616,0.015015579200737095
1000,0.005236852748819176,0.002709993850490619
1000,0.00029930847858285713,0.32470021967852014
1000,0.0005732599084424049,0.2148797544014261
1000,0.0008087785010277272,0.1579594792760744
1000,0.001148222523204045,0.028426038116987556
1000,0.007881304964279075,0.0466710580532939
1000,0.0016650069985005389,0.3233969449181632
1000,0.019905425384079804,0.009850976419666577
1000,0.0002541211615258763,0.02001714556137235
1000,0.0332934209774655,0.001091869670912906
1000,0.00031349471023238776,0.0019230428060913705
1000,0.0006092102923308986,0.0041851382674532745
1000,0.0007096481709435965,0.0016303049264569194
1000,0.005356126395595156,0.10765110012444445
1000,0.1675442672965799,0.01977838031863437
1000,0.002752430691058937,0.10757080131154018
1000,0.010700054820631928,0.030580073427085873
1000,0.0006280963639128601,0.0003719524309359774
1000,0.00746795192218649,0.9029273056996617
1000,0.007122886891579193,0.5040902025022167
1000,0.0006706087943974235,0.0060038162454589105
1000,0.0005230167971763918,0.002576147363402971
1000,0.00040626310352967157,0.0093639704426338
1000,0.02615256867841475,0.015011750014051053
1000,0.004983228489902193,0.003677979395675283
1000,0.00010143059472381364,0.007665951209996721
1000,0.00296701390509307,0.007794982022771073
1000,0.0007502258171926455,3.945785754192006e-05
1000,0.00075238657739068,0.0006204070361569295
1000,0.0016644135815269752,0.08975768464628012
1000,0.007276316258936463,0.008595966409865586
1000,0.006474208650301724,0.0060507216633734874
1000,0.008553717049094111,0.001764410534486275
1000,0.000937072277889865,0.003561143086078642
1000,0.00548665856865087,0.04373297879012246
1000,0.000567572748279295,0.021010348017827075
1000,0.005738263137866473,0.00032613948512823064
1000,0.0010863675870659646,0.0030698085259854777
1000,0.0017660263008531063,0.0060336873649222324
1000,0.000312864020071342,8.496842761938247e-05
1000,0.0004941820554349386,1.0264473968782415
1000,0.0068126942061876,0.08448205896761149
1000,0.00878993565705209,0.07286648351874371
1000,3.0745426864176416e-05,0.0027796971276673643
1000,0.0006300228919088825,0.05214890323218405
1000,1.2253451988846588e-06,0.0011457404248994025
1000,0.000651163200572635,0.04525129916093133
1000,0.01767429144826841,0.01930473225365745
1000,0.0017967769735087447,0.020616190617980545
1000,0.04714167624440729,0.013839296862885611
1000,0.01130217785341866,0.0035385839163618324
1000,0.0017012479979784992,0.11252511265087597
1000,0.0007439510847555649,0.0006846281464840684
1000,0.0012620569282743536,0.005487766841034072
1000,0.00039639095925855073,0.8262236268199088
1000,0.002165079986407327,0.0001748195816793651
1000,0.008985429694224265,0.4713637925415693
1000,0.026737337864482395,0.0024011833854409065
1000,0.0014824730450396777,0.09420347290735895
1000,0.065129601400732,0.16337536534005065
1000,0.02770451856826577,0.04404816014138952
1000,0.00018389544852074707,0.011393678763247681
1000,0.0016173566486701722,0.0659591806650022
1000,0.011798359831825988,0.09378734839484537
1000,0.0034620255838634915,0.009901408498616943
1000,0.004445686905650775,0.012631511899472947
1000,0.016255093814970624,0.22194024131003237
1000,0.0003504522790903432,0.0264064100330401
1000,0.0012464277940454124,0.033387719072295076
1000,0.0026029118646862187,0.0030249615860250554
1000,0.0004486649175623198,0.01735376490590396
1000,0.00514314976628634,0.026149442880816616
1000,0.001410202807978746,0.003346360222798402
1000,0.0016659739260897533,0.026262665942647916
1000,0.0018355058415634562,0.02241567971222367
1000,0.0032352042425033687,2.7618606322826387e-05
1000,0.009860185042624484,0.018387828420642797
1000,0.0020274851990092534,0.004759518777392069
1000,0.0004933808637017387,0.0032887291784201044
1000,0.0028116507107815584,0.008315560758847847
1000,0.009893372920444487,0.14174531047012834
1000,0.006505679005947579,0.033836228714818194
1000,0.002328353484942233,0.14604820523161838
1000,0.001288723617595524,0.006402336581259162
1000,0.005123529628730372,0.009038324284854168
1000,0.00011907795985392727,0.00366691088465892
1000,0.0011727879879784935,0.0016150681215330348
1000,0.004825944959790615,0.003518393464565687
1000,0.004975170099667427,0.008093794235036204
1000,0.027159254783264496,0.04078630860515502
1000,0.0015201616009214935,0.006736748876817236
1000,0.0015346791415566982,0.15038264373543003
1000,0.044652494658687966,0.05912817228673269
1000,0.0029231366816314186,0.0719652211651931
1000,0.00041480554188498623,0.008074012838484315
1000,0.25042388920132386,0.37266362869553626
1000,0.019719668118105847,9.037645689785358e-06
1000,0.00286514207420977,5.5302453320815165e-05
1000,0.0021450468053356526,0.0017294745130464893
1000,0.0007044126914311828,1.8039995709488075
1000,0.001183240402752419,0.0005899829466450393
1000,0.02168307567605287,0.08846798881886196
1000,0.0010216316115182796,0.07475234420431165
1000,0.0014942889043861876,0.013689446558068344
1000,0.0030208610250566847,0.011088679771226049
1000,0.0030045178016951763,0.024033388845070926
1000,0.005078543385141387,0.005932671659044911
1000,0.0043704804180957095,0.01954418590911434
1000,0.0010378470091810638,0.002498684674843081
1000,0.009516026930890969,0.02217734656315167
1000,0.001516442719881997,0.17943575230327657
1000,0.0018590788168294694,0.0008958419546134282
1000,0.011576590826719824,0.12887456430375321
1000,1.0512278208954782e-05,0.020008407759530243
1000,0.0030861112337879837,0.007131755518598982
1000,0.0003875641034437441,0.05510559877848168
1000,0.002312900322244702,0.08553241471619906
1000,0.0021470863647970037,0.01501263838328778
1000,0.0007929509611074347,0.6299107536251186
1000,0.0021880589705537516,0.020005969051852833
1000,0.011218699178956,0.021129532686128154
1000,0.0018999570858764837,0.009222034427856822
1000,0.011770601479365178,0.009508829609438316
1000,0.008798003508938019,0.0002066086238400077
1000,0.00011441289503717781,0.0008127702251711566
1000,0.0015849203859331841,0.005491831241374331
1000,0.0008662087414403674,0.008310456101113707
1000,0.0013578599910715797,0.07216740071770897
1000,0.0009381711233321252,0.03448579988003681
1000,0.006387078387514486,0.015636662749072737
1000,0.010902484577862904,0.018940244031106314
1000,0.0017878135162631697,0.0017873234869616287
1000,0.0023794900031433664,0.00246128059504183
1000,0.0001327300874849762,0.003229478238838631
1000,0.011669480704390656,0.036402811430568185
1000,0.0015532867917616203,0.056666470427110496
1000,0.0007832984511097907,0.010767413271342124
1000,0.000428789107490438,0.16068628375127056
1000,0.00641659086991758,0.022295518657145182
1000,0.0005253082367485204,0.15488331266491348
1000,0.00814123558016096,0.008625281635478241
1000,0.004737082879793836,0.017996765394180193
1000,0.0008972766010897562,0.034625562605229795
1000,0.001232437323019529,1.4398925927116586
1000,0.0013385671310781155,0.31374672526148756
1000,0.0014360590138211816,0.27777939580124317
1000,0.0027321216891879425,0.0022275387856387154
1000,0.03625798454890215,0.012054873679544779
1000,0.008673612234826189,0.01491746518896635
1000,0.0012179291049671695,0.0050732670855569975
1000,0.016373744334365094,0.028273363026310123
1000,0.07169022595535948,0.0018793061866730948
1000,0.0011679095096312898,0.01228775376520613
1000,0.0015921492583762388,0.21239320883204912
1000,0.09538739778431593,0.09656570156471904
1000,0.02717381137301325,0.02565727659001627
1000,0.0007068977884739586,0.007738708785856768
1000,0.21924191923638486,3.174815089700309
1000,0.03491857224213464,0.02115401522679077
1000,0.0050290817902924195,0.0037486736824469047
1000,0.0008855123324464163,0.007509620654180006
1000,0.0036299855986662703,0.43585622421363457
1000,0.003951924673153958,0.12561675971920194
1000,0.0011386105231045059,0.009272289729881627
1000,0.018217262059891104,0.05440372304051343
1000,8.38791934228931e-06,0.0013405521062936604
1000,0.00045331381035170447,0.000991705574683529
1000,0.012206303780917587,0.004037942573275556
1000,0.02549621640094818,9.09820441615137e-05
1000,0.004645046181996305,0.0005832147294614275
1000,0.002561176927509591,0.013426068036209316
1000,0.000754866844169374,0.003341263689432926
1000,0.003473877799775598,0.0051591169566906885
1000,0.00028216165857930135,0.0022440321340233627
1000,0.00222754922144664,0.0906827417462752
1000,0.00034942292658719944,0.06002851785468908
1000,0.09049896295692184,0.1987274476973293
1000,2.3187238271164328e-05,0.0006622769648763487
1000,0.045530553079047534,0.026284773016190022
1000,0.0006533055259238085,0.001894558076562733
1000,0.002355420773027131,0.0013747880363743944
1000,0.00031286144718972085,0.00010362816412467569
1000,0.003530207542238899,0.0872787609513895
1000,0.015548692124937761,0.009047234884726906
1000,0.0002063369377466314,0.007727260323567341
1000,0.0023401354572643246,0.0014097848814610269
1000,1.6315905811867044e-05,0.09045185674743703
1000,0.026792588691947207,0.047811815572897605
1000,0.0017472078164490492,0.0034165465156492858
